product_id,supplier_id,fecha_inicio,fecha_fin,cantidad
8114,100,2024-01-17,2025-01-26,94
8115,61,2024-03-06,2024-05-29,61
8116,93,2024-01-21,2024-08-30,83
8117,26,2024-01-30,2024-05-04,52
8118,44,2024-04-16,2024-11-17,70
8119,92,2024-01-25,2024-07-30,69
8120,35,2024-03-16,2025-02-11,49
8121,70,2024-03-07,2024-06-20,82
8122,51,2024-02-04,2024-11-01,4
8123,65,2024-03-18,2025-03-14,84
8124,58,2024-01-14,2025-01-26,38
8125,38,2024-03-29,2024-09-04,6
8126,42,2024-03-28,2024-10-26,12
8127,56,2024-03-16,2024-09-09,26
8128,28,2024-01-07,2024-11-17,23
8129,9,2024-03-23,2024-12-02,98
8130,44,2024-03-20,2025-04-16,63
8131,33,2024-03-09,2025-01-12,78
8132,56,2024-04-01,2024-08-20,31
8133,2,2024-03-18,2024-10-26,56
8134,17,2024-03-17,2024-11-30,61
8135,59,2024-01-15,2024-07-01,8
8136,71,2024-02-10,2025-04-02,7
8137,44,2024-01-20,2024-07-30,69
8138,84,2024-03-05,2025-02-02,71
8139,88,2024-01-16,2024-09-04,4
8140,30,2024-02-25,2024-07-07,24
8141,84,2024-03-28,2024-10-12,24
8142,53,2024-03-26,2024-10-03,18
8143,16,2024-02-02,2025-03-26,32
8144,71,2024-04-02,2025-01-02,48
8145,95,2024-02-28,2024-12-24,8
8146,66,2024-02-13,2025-03-22,6
8147,23,2024-01-21,2024-09-06,64
8148,11,2024-03-09,2024-06-15,40
8149,32,2024-02-02,2025-04-01,45
8150,90,2024-01-18,2025-01-05,55
8151,70,2024-01-21,2024-10-24,64
8152,17,2024-02-15,2025-04-15,15
8153,73,2024-01-25,2024-11-02,79
8154,61,2024-03-20,2024-06-09,1
8155,24,2024-02-18,2024-08-06,22
8156,38,2024-01-27,2025-02-02,42
8157,87,2024-03-15,2024-06-19,70
8158,17,2024-01-27,2024-08-27,16
8159,78,2024-01-10,2024-07-26,79
8160,57,2024-01-23,2024-10-22,12
8161,5,2024-02-23,2024-12-17,66
8162,50,2024-02-01,2025-03-16,73
8163,38,2024-01-21,2024-11-14,79
8164,51,2024-04-15,2025-01-29,90
8165,92,2024-03-26,2024-05-12,74
8166,14,2024-01-22,2025-01-01,96
8167,8,2024-01-21,2024-06-02,77
8168,80,2024-01-24,2024-05-31,24
8169,13,2024-03-28,2025-04-13,20
8170,75,2024-03-23,2024-08-02,79
8171,42,2024-03-01,2024-06-21,83
8172,41,2024-01-05,2024-12-08,23
8173,47,2024-01-16,2024-08-02,1
8174,93,2024-04-12,2024-06-20,90
8175,18,2024-04-02,2024-11-11,71
8176,49,2024-01-09,2024-06-01,93
8177,24,2024-01-12,2024-11-25,43
8178,31,2024-02-13,2024-04-18,38
8179,96,2024-03-08,2024-08-17,2
8180,46,2024-01-08,2025-02-24,61
8181,57,2024-03-27,2025-03-23,37
8182,85,2024-02-08,2024-10-18,44
8183,54,2024-02-02,2025-01-21,92
8184,13,2024-03-27,2024-10-07,50
8185,70,2024-03-14,2024-05-19,5
8186,19,2024-02-03,2024-05-01,45
8187,18,2024-01-13,2025-04-13,11
8188,81,2024-03-08,2024-10-31,53
8189,11,2024-01-13,2024-05-20,1
8190,66,2024-03-07,2025-01-20,81
8191,57,2024-01-05,2024-04-23,31
8192,67,2024-01-28,2024-10-09,2
8193,14,2024-01-19,2024-08-08,9
8194,41,2024-03-02,2024-09-26,84
8195,90,2024-03-14,2025-03-21,69
8196,14,2024-02-02,2025-01-08,29
8197,62,2024-03-06,2025-03-15,90
8198,83,2024-01-11,2024-08-06,85
8199,45,2024-01-21,2025-03-20,11
8200,27,2024-04-12,2024-11-10,31
8201,100,2024-02-11,2024-07-30,51
8202,66,2024-01-03,2024-04-19,67
8203,90,2024-02-23,2024-09-08,26
8204,73,2024-03-01,2024-12-15,37
8205,51,2024-04-12,2024-04-25,59
8206,88,2024-03-17,2024-08-01,81
8207,48,2024-04-10,2024-12-21,1
8208,94,2024-03-02,2024-10-31,25
8209,69,2024-02-03,2024-10-01,91
8210,11,2024-01-26,2024-12-24,87
8211,10,2024-04-07,2024-08-23,71
8212,52,2024-01-12,2024-10-19,19
8213,49,2024-01-24,2024-12-28,81
8214,3,2024-01-18,2024-04-18,12
8215,46,2024-02-22,2025-02-06,34
8216,58,2024-02-15,2024-09-30,72
8217,16,2024-03-05,2024-12-14,76
8218,50,2024-04-07,2024-06-27,90
8219,97,2024-02-09,2024-06-01,9
8220,99,2024-01-26,2024-08-17,29
8221,75,2024-02-27,2024-09-02,38
8222,54,2024-03-11,2024-06-26,89
8223,60,2024-02-04,2024-10-21,97
8224,18,2024-03-20,2025-01-06,98
8225,14,2024-01-03,2024-12-25,46
8226,2,2024-01-19,2024-11-09,32
8227,37,2024-01-16,2024-10-16,84
8228,51,2024-03-01,2024-08-20,41
8229,37,2024-03-03,2024-12-21,32
8230,14,2024-03-25,2024-07-06,32
8231,47,2024-01-31,2024-12-02,79
8232,24,2024-02-03,2025-03-17,63
8233,87,2024-03-20,2024-05-02,74
8234,21,2024-03-04,2024-10-10,63
8235,67,2024-03-01,2025-01-17,55
8236,36,2024-01-31,2024-12-26,88
8237,25,2024-02-08,2025-02-02,14
8238,21,2024-03-23,2024-04-23,10
8239,55,2024-02-06,2024-08-19,74
8240,2,2024-01-28,2024-07-22,19
8241,27,2024-01-25,2024-09-03,25
8242,47,2024-02-13,2024-10-20,48
8243,37,2024-01-14,2024-11-18,97
8244,12,2024-04-13,2024-08-24,58
8245,32,2024-03-07,2024-06-26,58
8246,27,2024-01-13,2024-06-19,37
8247,50,2024-02-13,2025-03-26,75
8248,89,2024-03-14,2025-04-12,38
8249,95,2024-02-25,2025-02-28,57
8250,65,2024-02-13,2024-11-16,8
8251,41,2024-03-17,2025-04-02,22
8252,19,2024-03-08,2024-09-25,8
8253,35,2024-03-05,2024-07-04,45
8254,49,2024-01-10,2024-07-01,84
8255,6,2024-03-29,2025-02-07,30
8256,75,2024-01-18,2024-11-21,25
8257,61,2024-01-04,2024-06-03,17
8258,63,2024-02-13,2024-06-22,52
8259,21,2024-01-29,2024-08-12,6
8260,67,2024-03-22,2024-11-11,25
8261,96,2024-04-14,2024-12-17,60
8262,62,2024-01-06,2025-04-16,28
8263,59,2024-02-08,2025-01-21,92
8264,91,2024-02-02,2024-05-17,10
8265,11,2024-03-18,2025-03-28,86
8266,35,2024-02-20,2024-07-23,66
8267,26,2024-01-18,2024-07-04,51
8268,55,2024-03-01,2024-07-18,56
8269,88,2024-03-13,2024-11-20,17
8270,29,2024-02-26,2024-05-06,53
8271,72,2024-04-13,2024-04-25,4
8272,23,2024-03-02,2024-08-28,64
8273,26,2024-01-11,2025-01-23,37
8274,49,2024-04-11,2025-04-03,77
8275,33,2024-04-07,2024-07-28,91
8276,70,2024-03-21,2024-06-13,92
8277,49,2024-01-07,2024-06-19,83
8278,44,2024-01-06,2024-06-09,39
8279,4,2024-02-03,2024-08-23,19
8280,7,2024-03-11,2024-12-13,91
8281,98,2024-02-29,2024-08-18,39
8282,77,2024-02-11,2024-05-26,99
8283,38,2024-01-02,2025-04-15,63
8284,43,2024-03-05,2024-10-28,46
8285,85,2024-02-09,2024-04-28,31
8286,84,2024-04-06,2025-03-11,2
8287,8,2024-01-26,2025-04-08,25
8288,97,2024-03-08,2025-01-06,7
8289,91,2024-01-28,2024-10-17,74
8290,62,2024-02-25,2025-01-21,47
8291,91,2024-01-21,2025-01-16,12
8292,53,2024-04-10,2025-01-16,85
8293,97,2024-01-19,2024-08-13,5
8294,41,2024-03-03,2024-10-23,85
8295,37,2024-03-23,2025-01-04,100
8296,27,2024-04-09,2024-04-26,18
8297,21,2024-01-29,2025-03-03,26
8298,25,2024-03-22,2025-01-21,26
8299,90,2024-03-15,2024-06-09,33
8300,30,2024-03-26,2025-01-25,29
8301,75,2024-01-16,2025-04-15,83
8302,35,2024-03-22,2024-09-08,32
8303,69,2024-02-20,2024-08-03,8
8304,58,2024-03-06,2025-01-25,88
8305,60,2024-02-19,2025-01-24,20
8306,67,2024-03-25,2025-02-09,61
8307,60,2024-02-07,2025-04-09,97
8308,27,2024-02-22,2025-03-13,15
8309,91,2024-01-12,2024-09-12,36
8310,93,2024-03-01,2025-02-06,56
8311,88,2024-03-22,2024-10-31,65
8312,16,2024-01-03,2024-10-21,44
8313,81,2024-03-13,2025-01-30,73
8314,34,2024-03-27,2024-09-02,24
8315,45,2024-03-19,2024-06-13,17
8316,11,2024-01-21,2025-04-16,59
8317,21,2024-03-13,2024-07-11,52
8318,99,2024-03-27,2025-03-29,25
8319,64,2024-02-02,2024-08-25,14
8320,80,2024-01-13,2025-04-10,47
8321,22,2024-03-19,2024-10-28,23
8322,36,2024-03-01,2024-05-20,98
8323,87,2024-02-25,2025-03-23,94
8324,68,2024-03-03,2024-04-22,40
8325,9,2024-03-14,2024-11-19,24
8326,1,2024-03-14,2024-11-10,66
8327,37,2024-03-07,2025-01-27,71
8328,83,2024-03-06,2024-06-13,100
8329,65,2024-01-15,2025-04-15,79
8330,13,2024-02-04,2024-07-26,63
8331,29,2024-03-03,2024-05-10,77
8332,63,2024-03-22,2024-05-22,100
8333,39,2024-02-06,2025-01-10,95
8334,14,2024-03-25,2024-10-10,80
8335,30,2024-03-26,2024-10-23,94
8336,91,2024-01-17,2024-12-25,1
8337,93,2024-03-24,2024-08-13,12
8338,62,2024-02-21,2024-10-22,86
8339,3,2024-02-10,2024-07-07,62
8340,97,2024-03-23,2024-11-02,100
8341,92,2024-02-08,2024-10-12,80
8342,17,2024-02-01,2025-01-15,36
8343,65,2024-03-21,2024-09-13,71
8344,26,2024-03-17,2025-03-20,67
8345,52,2024-02-01,2025-02-08,35
8346,31,2024-02-20,2024-09-05,86
8347,26,2024-02-09,2024-09-10,66
8348,7,2024-01-22,2025-03-18,43
8349,55,2024-01-25,2024-05-19,69
8350,5,2024-01-30,2024-06-12,36
8351,1,2024-03-20,2025-01-22,91
8352,72,2024-03-25,2024-10-06,16
8353,74,2024-01-19,2024-09-08,82
8354,35,2024-01-23,2025-02-05,54
8355,44,2024-01-14,2024-10-05,31
8356,8,2024-02-26,2024-10-30,71
8357,27,2024-02-16,2025-02-13,74
8358,38,2024-01-12,2025-01-19,36
8359,17,2024-02-20,2024-07-21,29
8360,13,2024-02-19,2025-04-14,22
8361,43,2024-04-06,2024-10-05,18
8362,14,2024-01-26,2025-01-21,29
8363,53,2024-01-01,2025-02-19,29
8364,82,2024-04-01,2025-02-05,99
8365,12,2024-03-29,2025-01-11,13
8366,45,2024-03-19,2024-12-31,96
8367,29,2024-03-31,2024-05-23,28
8368,92,2024-03-07,2024-06-11,46
8369,71,2024-01-18,2024-05-19,57
8370,42,2024-03-07,2024-12-29,82
8371,100,2024-01-12,2024-06-28,8
8372,2,2024-02-15,2024-11-25,60
8373,59,2024-02-15,2024-06-13,9
8374,89,2024-03-28,2025-01-06,1
8375,69,2024-02-17,2024-08-18,56
8376,35,2024-03-07,2025-04-14,74
8377,26,2024-03-02,2024-08-20,78
8378,15,2024-01-13,2024-09-20,25
8379,17,2024-01-24,2024-06-05,75
8380,88,2024-03-10,2024-10-31,62
8381,68,2024-03-31,2025-03-15,61
8382,36,2024-03-08,2024-05-21,36
8383,80,2024-01-27,2024-08-25,61
8384,98,2024-03-16,2024-05-09,33
8385,92,2024-02-04,2024-07-24,18
8386,73,2024-03-04,2024-08-13,95
8387,60,2024-04-09,2024-08-22,58
8388,55,2024-04-12,2024-11-13,70
8389,78,2024-02-23,2024-05-08,29
8390,67,2024-03-08,2024-09-09,83
8391,44,2024-02-26,2025-02-06,21
8392,62,2024-02-11,2024-09-25,54
8393,90,2024-03-07,2024-08-02,1
8394,21,2024-03-11,2024-05-11,22
8395,52,2024-03-30,2024-08-13,32
8396,50,2024-01-11,2024-12-26,65
8397,21,2024-02-16,2025-03-03,76
8398,36,2024-02-17,2024-11-02,32
8399,43,2024-03-22,2024-07-17,53
8400,97,2024-03-22,2024-09-07,45
8401,5,2024-02-08,2025-02-08,41
8402,59,2024-02-10,2025-04-05,31
8403,55,2024-02-29,2024-08-13,71
8404,84,2024-03-10,2024-06-27,66
8405,39,2024-03-16,2024-09-10,92
8406,52,2024-02-01,2024-09-13,45
8407,54,2024-02-04,2024-06-09,70
8408,87,2024-02-10,2025-03-06,16
8409,74,2024-03-24,2024-12-05,32
8410,38,2024-02-16,2024-09-06,61
8411,80,2024-02-15,2024-11-13,83
8412,24,2024-03-13,2024-08-27,50
8413,99,2024-04-16,2024-12-26,92
8414,20,2024-01-26,2025-02-02,54
8415,75,2024-03-12,2024-10-10,89
8416,5,2024-02-02,2024-12-03,11
8417,34,2024-01-04,2025-02-03,88
8418,55,2024-01-14,2025-03-01,100
8419,68,2024-04-13,2025-02-04,66
8420,32,2024-02-16,2024-09-06,16
8421,56,2024-01-03,2025-02-03,52
8422,75,2024-03-08,2024-07-07,77
8423,35,2024-01-27,2025-01-04,40
8424,19,2024-02-28,2024-07-20,52
8425,55,2024-01-28,2024-11-20,99
8426,95,2024-03-26,2025-01-24,57
8427,73,2024-02-13,2024-10-06,76
8428,25,2024-03-22,2024-08-15,59
8429,86,2024-02-29,2025-02-20,51
8430,78,2024-01-29,2024-08-10,55
8431,100,2024-04-06,2025-02-04,73
8432,15,2024-02-15,2025-03-08,59
8433,93,2024-01-26,2024-05-26,98
8434,33,2024-03-04,2025-03-31,43
8435,43,2024-01-13,2024-12-09,85
8436,30,2024-03-29,2024-05-15,12
8437,62,2024-01-30,2025-01-25,90
8438,5,2024-02-02,2024-07-22,68
8439,60,2024-03-12,2024-10-24,38
8440,91,2024-03-27,2024-07-21,79
8441,22,2024-03-13,2025-02-04,83
8442,69,2024-04-05,2024-11-05,57
8443,18,2024-02-08,2024-10-31,31
8444,25,2024-02-03,2024-10-02,10
8445,52,2024-04-13,2025-02-25,65
8446,84,2024-04-05,2025-02-17,41
8447,81,2024-04-14,2024-12-28,91
8448,22,2024-03-25,2024-07-26,62
8449,45,2024-03-17,2024-06-01,19
8450,67,2024-01-17,2024-11-06,31
8451,83,2024-03-10,2024-10-20,16
8452,65,2024-03-24,2025-04-01,31
8453,84,2024-01-18,2025-04-12,25
8454,3,2024-01-09,2024-04-19,82
8455,46,2024-02-22,2024-07-02,23
8456,99,2024-04-12,2024-06-09,21
8457,65,2024-04-06,2024-07-24,92
8458,46,2024-03-26,2024-06-11,23
8459,92,2024-04-05,2024-06-06,58
8460,36,2024-03-26,2024-09-01,48
8461,60,2024-02-01,2025-02-20,24
8462,21,2024-04-04,2024-11-30,16
8463,29,2024-01-07,2025-03-29,87
8464,19,2024-04-08,2024-10-07,26
8465,97,2024-01-01,2024-07-21,30
8466,98,2024-03-25,2025-02-18,94
8467,99,2024-02-18,2024-09-02,40
8468,47,2024-02-12,2024-12-06,63
8469,84,2024-01-13,2024-08-06,80
8470,30,2024-04-02,2024-06-10,51
8471,56,2024-02-06,2024-10-15,86
8472,67,2024-02-16,2025-01-26,88
8473,81,2024-03-24,2024-11-18,53
8474,91,2024-01-22,2024-12-21,30
8475,99,2024-03-05,2024-07-04,6
8476,68,2024-01-25,2025-02-09,76
8477,52,2024-01-04,2024-12-02,56
8478,81,2024-01-21,2024-05-14,46
8479,61,2024-01-12,2024-04-22,48
8480,31,2024-02-19,2024-07-07,43
8481,21,2024-02-11,2024-11-01,47
8482,26,2024-01-26,2024-09-20,64
8483,29,2024-02-21,2024-07-16,23
8484,38,2024-01-17,2024-09-08,36
8485,3,2024-01-03,2024-12-06,20
8486,51,2024-01-26,2024-08-18,19
8487,93,2024-01-11,2024-07-01,92
8488,77,2024-02-22,2024-09-02,13
8489,7,2024-04-09,2025-04-11,53
8490,40,2024-04-15,2024-04-29,44
8491,82,2024-03-23,2025-01-24,92
8492,71,2024-04-05,2024-08-04,50
8493,38,2024-03-14,2024-10-10,97
8494,31,2024-03-24,2024-06-21,59
8495,84,2024-04-16,2024-05-01,39
8496,25,2024-03-25,2024-06-07,78
8497,99,2024-02-15,2024-04-24,40
8498,55,2024-02-24,2024-11-17,92
8499,70,2024-02-02,2024-08-26,23
8500,14,2024-01-26,2024-12-17,32
8501,12,2024-02-13,2024-09-02,66
8502,98,2024-02-21,2024-10-23,86
8503,52,2024-02-25,2024-09-21,25
8504,95,2024-03-23,2024-09-28,29
8505,65,2024-01-16,2025-01-09,25
8506,15,2024-02-15,2024-06-02,100
8507,40,2024-01-04,2024-11-08,42
8508,95,2024-02-14,2024-05-20,86
8509,94,2024-03-23,2024-10-30,2
8510,9,2024-01-14,2025-04-06,72
8511,100,2024-03-10,2025-01-23,36
8512,92,2024-03-12,2025-02-27,77
8513,58,2024-01-04,2024-10-12,95
8514,25,2024-04-03,2025-02-21,60
8515,70,2024-01-13,2024-08-27,56
8516,60,2024-01-14,2024-09-19,32
8517,2,2024-01-21,2024-10-20,80
8518,57,2024-01-16,2025-01-22,86
8519,62,2024-03-23,2025-04-04,32
8520,99,2024-04-16,2025-04-03,95
8521,10,2024-01-07,2024-05-07,38
8522,100,2024-03-14,2024-12-12,93
8523,84,2024-03-18,2024-07-09,60
8524,32,2024-01-31,2025-03-01,18
8525,21,2024-02-26,2025-01-20,5
8526,63,2024-04-14,2025-03-18,36
8527,56,2024-01-22,2024-04-30,23
8528,73,2024-04-04,2024-04-22,12
8529,19,2024-03-26,2025-02-24,5
8530,22,2024-03-03,2025-01-24,62
8531,20,2024-02-20,2025-01-16,41
8532,50,2024-03-10,2025-03-29,49
8533,53,2024-01-21,2025-03-31,19
8534,55,2024-02-08,2024-06-29,22
8535,83,2024-03-05,2024-07-07,47
8536,57,2024-01-22,2024-06-18,27
8537,54,2024-03-16,2024-12-16,13
8538,90,2024-02-08,2024-10-03,56
8539,44,2024-03-13,2024-11-06,71
8540,51,2024-03-30,2024-05-04,99
8541,88,2024-02-22,2024-05-28,80
8542,3,2024-02-19,2024-07-26,28
8543,83,2024-01-30,2024-09-19,13
8544,51,2024-02-14,2025-01-06,76
8545,41,2024-02-03,2025-02-19,45
8546,96,2024-02-19,2024-09-19,16
8547,49,2024-02-03,2024-04-22,80
8548,24,2024-02-18,2024-07-31,100
8549,74,2024-03-29,2024-10-01,48
8550,10,2024-04-04,2024-12-01,72
8551,99,2024-01-16,2024-06-06,43
8552,81,2024-03-03,2024-12-02,76
8553,61,2024-01-26,2024-09-03,33
8554,57,2024-03-06,2024-10-21,60
8555,31,2024-02-11,2024-10-16,51
8556,50,2024-01-11,2024-07-09,80
8557,83,2024-02-20,2024-09-21,70
8558,67,2024-01-03,2025-02-11,36
8559,69,2024-04-10,2024-08-24,26
8560,20,2024-04-10,2024-11-06,62
8561,49,2024-02-01,2024-05-21,40
8562,47,2024-01-14,2024-06-03,90
8563,51,2024-04-04,2025-02-21,70
8564,89,2024-03-26,2024-11-25,77
8565,81,2024-01-25,2024-05-12,55
8566,89,2024-01-12,2025-02-13,18
8567,40,2024-04-01,2024-09-03,11
8568,53,2024-01-30,2025-01-27,70
8569,31,2024-01-19,2024-09-01,62
8570,48,2024-02-20,2025-03-09,45
8571,76,2024-02-04,2024-05-02,42
8572,97,2024-01-16,2025-03-15,3
8573,67,2024-01-08,2024-10-05,25
8574,99,2024-04-12,2024-05-10,32
8575,44,2024-04-16,2025-03-01,64
8576,22,2024-01-29,2024-12-07,31
8577,65,2024-04-15,2025-01-29,81
8578,71,2024-01-08,2024-07-22,82
8579,37,2024-01-29,2024-08-24,1
8580,35,2024-02-09,2024-06-26,65
8581,61,2024-01-02,2024-10-22,7
8582,35,2024-02-14,2024-07-20,42
8583,95,2024-01-20,2025-04-04,72
8584,5,2024-03-30,2024-04-28,30
8585,7,2024-02-17,2025-01-14,27
8586,35,2024-02-23,2024-11-17,56
8587,43,2024-03-28,2025-01-08,95
8588,58,2024-03-07,2025-02-07,84
8589,90,2024-03-15,2024-08-27,16
8590,14,2024-03-28,2025-03-20,52
8591,18,2024-01-04,2024-06-01,28
8592,98,2024-03-24,2024-07-07,18
8593,96,2024-03-10,2024-10-21,78
8594,95,2024-01-16,2024-04-19,96
8595,70,2024-02-23,2024-09-17,66
8596,57,2024-01-18,2025-02-04,35
8597,48,2024-02-04,2024-05-20,59
8598,8,2024-04-02,2024-06-17,38
8599,24,2024-02-04,2024-12-20,35
8600,42,2024-02-25,2024-09-08,34
8601,95,2024-03-21,2024-12-20,70
8602,17,2024-04-16,2025-01-21,83
8603,8,2024-02-04,2025-04-15,40
8604,36,2024-01-08,2024-11-21,95
8605,93,2024-01-12,2024-04-30,14
8606,85,2024-02-27,2024-08-15,5
8607,57,2024-01-15,2024-08-17,39
8608,55,2024-04-15,2024-06-16,69
8609,97,2024-04-16,2024-08-27,80
8610,43,2024-01-23,2024-08-07,83
8611,49,2024-04-12,2024-10-03,99
8612,35,2024-03-04,2025-04-14,44
8613,55,2024-01-30,2025-03-22,99
8614,2,2024-04-15,2025-01-19,86
8615,82,2024-01-02,2024-04-17,65
8616,12,2024-04-04,2024-06-30,21
8617,74,2024-03-05,2024-10-15,79
8618,100,2024-03-02,2025-03-17,22
8619,42,2024-01-13,2024-05-14,74
8620,99,2024-04-03,2024-12-15,27
8621,25,2024-02-04,2024-11-28,59
8622,6,2024-01-17,2024-12-29,80
8623,28,2024-03-04,2025-02-28,81
8624,82,2024-03-23,2024-10-23,85
8625,27,2024-04-14,2025-03-21,16
8626,42,2024-03-23,2024-05-28,57
8627,29,2024-02-18,2025-01-07,96
8628,97,2024-01-04,2025-02-03,95
8629,39,2024-03-01,2025-01-19,87
8630,45,2024-03-12,2024-12-18,28
8631,32,2024-01-30,2025-04-15,14
8632,56,2024-01-06,2024-07-19,16
8633,6,2024-02-15,2024-11-26,54
8634,67,2024-01-12,2024-04-21,26
8635,23,2024-03-26,2025-01-05,55
8636,72,2024-02-08,2024-10-27,12
8637,64,2024-03-31,2025-03-24,49
8638,48,2024-01-21,2025-02-23,69
8639,91,2024-02-18,2024-05-19,68
8640,96,2024-02-11,2024-05-01,40
8641,62,2024-01-03,2025-04-06,9
8642,71,2024-02-21,2024-08-27,43
8643,76,2024-04-02,2024-09-12,68
8644,52,2024-02-21,2025-01-11,95
8645,14,2024-01-09,2024-07-28,11
8646,16,2024-02-10,2024-04-23,70
8647,50,2024-02-06,2024-07-13,94
8648,32,2024-04-08,2025-01-24,69
8649,37,2024-03-11,2024-09-18,33
8650,35,2024-02-18,2025-03-02,31
8651,54,2024-02-22,2024-11-09,26
8652,41,2024-03-06,2024-08-23,85
8653,15,2024-02-02,2024-09-20,26
8654,20,2024-04-07,2024-09-27,52
8655,55,2024-03-18,2025-02-15,67
8656,97,2024-03-10,2024-08-22,68
8657,40,2024-02-20,2024-11-19,70
8658,57,2024-03-12,2024-05-02,85
8659,17,2024-01-26,2025-03-14,49
8660,59,2024-01-21,2024-11-14,2
8661,43,2024-03-28,2024-06-19,87
8662,31,2024-04-14,2024-05-18,89
8663,91,2024-01-20,2024-09-28,3
8664,35,2024-02-25,2025-03-13,3
8665,63,2024-04-15,2024-10-29,74
8666,67,2024-01-23,2024-05-24,55
8667,100,2024-04-13,2025-04-08,50
8668,9,2024-03-14,2025-03-02,6
8669,36,2024-01-29,2024-10-10,18
8670,61,2024-02-23,2025-03-13,97
8671,22,2024-02-26,2024-05-15,32
8672,15,2024-02-14,2024-10-18,96
8673,4,2024-03-29,2024-12-10,5
8674,5,2024-02-18,2025-02-10,72
8675,5,2024-01-24,2024-04-27,17
8676,75,2024-01-22,2024-10-03,31
8677,41,2024-01-26,2025-01-11,71
8678,31,2024-02-20,2025-02-05,81
8679,84,2024-01-15,2024-06-15,25
8680,79,2024-03-24,2024-07-28,26
8681,79,2024-02-18,2024-12-22,79
8682,27,2024-01-07,2025-02-13,96
8683,44,2024-01-30,2024-06-02,23
8684,52,2024-04-11,2024-12-10,93
8685,69,2024-01-26,2024-11-06,13
8686,14,2024-03-26,2024-09-20,87
8687,86,2024-03-30,2024-08-26,93
8688,66,2024-01-27,2025-02-22,94
8689,93,2024-02-20,2025-02-28,85
8690,95,2024-01-11,2024-05-29,45
8691,15,2024-01-03,2025-04-07,33
8692,68,2024-04-06,2024-12-10,20
8693,59,2024-04-01,2024-12-09,62
8694,31,2024-01-19,2024-05-01,50
8695,46,2024-04-08,2025-02-02,36
8696,28,2024-02-02,2024-04-25,76
8697,1,2024-04-01,2024-06-23,84
8698,40,2024-01-16,2025-02-09,86
8699,66,2024-01-26,2025-03-01,11
8700,79,2024-01-28,2024-12-30,63
8701,50,2024-02-26,2024-12-24,89
8702,25,2024-03-15,2025-02-05,45
8703,83,2024-01-28,2024-06-04,25
8704,56,2024-03-25,2024-12-02,30
8705,40,2024-03-06,2024-11-13,94
8706,51,2024-03-19,2025-03-09,65
8707,89,2024-02-03,2024-10-02,29
8708,85,2024-04-10,2024-06-04,27
8709,12,2024-01-27,2025-03-06,86
8710,82,2024-02-01,2025-04-10,22
8711,35,2024-01-14,2024-07-13,62
8712,42,2024-04-05,2024-05-16,15
8713,10,2024-03-19,2024-07-11,22
8714,80,2024-01-24,2024-06-14,51
8715,36,2024-04-03,2024-12-21,86
8716,81,2024-03-26,2025-03-04,25
8717,12,2024-03-03,2024-11-23,1
8718,6,2024-03-19,2024-08-07,25
8719,22,2024-03-12,2024-12-17,85
8720,90,2024-03-14,2024-04-27,18
8721,52,2024-01-20,2024-10-02,37
8722,48,2024-04-10,2024-06-02,61
8723,88,2024-01-16,2024-12-23,63
8724,11,2024-02-26,2024-08-05,9
8725,84,2024-01-07,2024-05-03,32
8726,57,2024-02-22,2025-03-13,15
8727,68,2024-03-25,2024-08-18,71
8728,78,2024-03-11,2024-05-14,35
8729,66,2024-02-29,2025-03-10,66
8730,89,2024-01-04,2025-03-31,85
8731,25,2024-04-05,2025-02-19,11
8732,6,2024-03-11,2024-09-21,7
8733,28,2024-02-23,2024-08-16,64
8734,78,2024-03-21,2024-07-05,58
8735,15,2024-02-10,2024-12-08,50
8736,11,2024-04-16,2024-12-13,8
8737,58,2024-02-10,2024-08-27,16
8738,66,2024-02-20,2024-09-21,25
8739,29,2024-02-25,2024-08-15,27
8740,27,2024-01-29,2025-01-25,50
8741,29,2024-04-10,2024-06-16,16
8742,36,2024-02-16,2025-02-12,64
8743,73,2024-04-04,2024-09-05,30
8744,65,2024-01-18,2025-03-10,32
8745,10,2024-01-01,2024-07-21,11
8746,64,2024-03-06,2025-03-26,78
8747,60,2024-04-04,2024-07-21,98
8748,57,2024-03-12,2025-01-20,44
8749,46,2024-03-15,2024-10-03,82
8750,38,2024-01-27,2025-03-03,94
8751,43,2024-01-24,2025-02-24,9
8752,68,2024-01-25,2024-11-04,64
8753,55,2024-03-31,2024-10-10,23
8754,82,2024-01-13,2024-12-06,78
8755,33,2024-04-01,2025-04-10,21
8756,32,2024-04-08,2024-07-28,78
8757,28,2024-03-02,2024-12-25,3
8758,17,2024-03-21,2024-07-15,2
8759,50,2024-01-14,2024-09-14,82
8760,62,2024-03-29,2024-05-14,31
8761,96,2024-04-10,2025-01-06,66
8762,97,2024-03-21,2024-10-26,40
8763,84,2024-03-28,2024-09-07,18
8764,81,2024-01-07,2025-03-12,60
8765,8,2024-01-23,2024-06-26,25
8766,42,2024-01-27,2024-10-07,55
8767,22,2024-02-01,2024-05-15,70
8768,94,2024-02-23,2024-12-28,82
8769,1,2024-03-05,2024-07-02,6
8770,4,2024-02-02,2024-06-28,86
8771,7,2024-03-17,2024-04-17,89
8772,19,2024-01-12,2024-12-04,24
8773,59,2024-03-27,2024-09-09,45
8774,48,2024-04-15,2024-12-15,40
8775,33,2024-02-16,2024-08-06,95
8776,90,2024-03-16,2024-11-07,92
8777,10,2024-03-29,2024-05-04,22
8778,54,2024-03-26,2024-11-20,77
