purchase_order_id,inventory_id,cantidad,precio_unitario,descuento
59,8782,39,408,0.3
192,8783,48,574,0.4
851,8784,98,50,0.3
102,8785,41,873,0
253,8786,72,912,0.2
585,8787,92,247,0.4
401,8788,6,615,0.3
158,8789,11,286,0.1
775,8790,71,612,0.1
124,8791,89,808,0.1
332,8792,39,1000,0.1
831,8793,71,228,0.2
21,8794,54,176,0.2
105,8795,23,504,0
324,8796,80,941,0
118,8797,26,727,0.2
82,8798,77,30,0.3
616,8799,8,149,0
293,8800,42,294,0.3
827,8801,56,459,0.2
704,8802,70,245,0.2
684,8803,20,38,0
314,8804,42,407,0.3
492,8805,22,299,0.2
601,8806,3,123,0.1
32,8807,1,648,0.4
243,8808,34,432,0.2
844,8809,22,230,0
117,8810,79,877,0.1
818,8811,16,547,0.4
379,8812,26,417,0.3
184,8813,12,723,0.1
429,8814,68,798,0.2
854,8815,8,198,0
691,8816,59,657,0.1
434,8817,92,47,0
632,8818,97,506,0.4
207,8819,15,655,0.4
74,8820,63,562,0.4
597,8821,51,202,0.3
913,8822,15,693,0.4
650,8823,84,810,0.4
772,8824,23,900,0.3
343,8825,81,550,0.4
337,8826,13,106,0
732,8827,45,430,0.1
917,8828,43,519,0.4
928,8829,86,132,0.1
93,8830,23,710,0.2
300,8831,48,243,0.2
456,8832,11,415,0.2
417,8833,40,540,0
784,8834,65,579,0.1
630,8835,4,573,0.4
731,8836,61,736,0.4
319,8837,87,341,0.3
876,8838,100,549,0
809,8839,64,895,0.4
709,8840,68,988,0.4
31,8841,51,53,0.3
979,8842,81,963,0.2
335,8843,20,687,0
648,8844,23,847,0.2
370,8845,72,48,0.3
609,8846,23,263,0.2
320,8847,74,571,0.4
420,8848,35,782,0.1
268,8849,93,564,0.1
470,8850,2,910,0.1
432,8851,8,951,0.4
643,8852,48,890,0.3
522,8853,26,381,0.4
135,8854,18,91,0.4
170,8855,66,907,0.3
549,8856,86,100,0.2
949,8857,40,826,0.1
730,8858,95,864,0.2
993,8859,87,983,0.1
916,8860,77,370,0
119,8861,69,138,0.3
867,8862,61,423,0.2
605,8863,64,811,0
837,8864,36,748,0.1
886,8865,62,947,0
557,8866,64,404,0
927,8867,78,102,0
432,8868,64,271,0.3
627,8869,89,901,0.3
849,8870,58,624,0.1
219,8871,99,914,0.4
439,8872,37,526,0.2
492,8873,45,392,0.4
781,8874,94,955,0.4
286,8875,96,739,0.1
860,8876,45,479,0.3
568,8877,26,990,0.2
496,8878,40,351,0.4
486,8879,21,408,0.2
111,8880,41,915,0.4
48,8881,46,332,0.4
765,8882,40,842,0
477,8883,100,453,0.4
954,8884,15,39,0.2
78,8885,4,821,0.1
152,8886,82,473,0
913,8887,42,232,0.2
48,8888,7,878,0.3
310,8889,49,668,0.1
599,8890,62,506,0.4
39,8891,32,636,0.3
740,8892,72,320,0.1
439,8893,23,934,0.3
319,8894,5,325,0.1
389,8895,83,558,0
826,8896,18,756,0.4
991,8897,60,988,0.2
570,8898,4,498,0.1
986,8899,89,40,0.3
285,8900,50,513,0.4
108,8901,59,568,0.1
100,8902,64,833,0.3
353,8903,84,151,0.4
752,8904,11,735,0.3
170,8905,66,821,0.1
73,8906,77,886,0
512,8907,25,123,0.1
12,8908,7,473,0
301,8909,25,262,0
972,8910,93,755,0.4
407,8911,40,168,0
806,8912,55,400,0.2
779,8913,14,849,0.4
906,8914,81,10,0
724,8915,16,648,0
129,8916,40,838,0.3
253,8917,20,791,0.2
916,8918,16,961,0
442,8919,45,788,0.2
672,8920,51,421,0
592,8921,56,291,0.3
431,8922,49,1000,0.3
66,8923,49,736,0.1
223,8924,8,418,0.1
330,8925,100,663,0.4
387,8926,61,173,0.4
285,8927,10,375,0.3
799,8928,34,482,0.1
699,8929,23,332,0.3
986,8930,36,564,0.2
62,8931,58,104,0.2
821,8932,36,541,0.2
284,8933,67,267,0.4
323,8934,56,905,0.2
455,8935,24,154,0.1
924,8936,15,325,0
988,8937,13,602,0
539,8938,80,526,0.4
961,8939,1,4,0.4
539,8940,58,957,0.1
44,8941,53,123,0.4
534,8942,94,229,0
962,8943,56,509,0.4
750,8944,67,425,0.4
883,8945,77,434,0.3
170,8946,79,440,0
224,8947,78,286,0.3
777,8948,52,244,0.3
612,8949,26,319,0.2
483,8950,5,968,0.1
110,8951,46,648,0
70,8952,29,29,0.3
710,8953,48,745,0.1
219,8954,46,791,0.3
79,8955,43,102,0.4
814,8956,75,564,0.2
527,8957,29,427,0.1
18,8958,19,907,0
694,8959,6,416,0.1
665,8960,7,770,0.2
750,8961,56,870,0.1
677,8962,59,259,0
769,8963,97,775,0.3
784,8964,83,1000,0.4
659,8965,52,12,0.1
186,8966,43,707,0.4
989,8967,62,630,0.4
7,8968,38,891,0
213,8969,62,181,0.2
66,8970,13,559,0
201,8971,55,369,0.1
369,8972,95,837,0.1
562,8973,12,159,0.1
675,8974,61,752,0.1
865,8975,96,675,0.1
394,8976,8,191,0.1
983,8977,92,831,0.4
964,8978,86,664,0.2
75,8979,27,835,0
791,8980,4,79,0.1
679,8981,24,618,0.1
484,8982,91,714,0
613,8983,60,690,0.3
74,8984,83,731,0.4
560,8985,100,333,0.2
766,8986,85,165,0.3
109,8987,36,90,0.2
217,8988,23,563,0.3
44,8989,19,882,0.2
478,8990,32,47,0.1
896,8991,56,183,0.3
839,8992,58,417,0.4
914,8993,34,612,0.4
434,8994,62,774,0.3
614,8995,63,925,0
16,8996,56,632,0
19,8997,53,944,0.3
522,8998,47,628,0.1
243,8999,54,497,0.2
206,9000,71,984,0
323,9001,48,727,0.3
459,9002,35,237,0.3
742,9003,28,446,0
27,9004,1,82,0
208,9005,90,417,0.2
81,9006,59,61,0.3
94,9007,76,807,0.1
611,9008,41,26,0.3
646,9009,75,749,0
793,9010,38,472,0.3
254,9011,12,597,0
343,9012,25,384,0.4
996,9013,33,666,0.2
38,9014,60,876,0.1
810,9015,82,811,0.3
904,9016,99,298,0.4
555,9017,89,315,0.1
406,9018,39,436,0.1
504,9019,96,381,0.4
915,9020,10,5,0.4
104,9021,41,562,0
762,9022,17,121,0.4
443,9023,4,463,0.3
358,9024,27,627,0.1
990,9025,62,991,0.1
24,9026,23,464,0.3
750,9027,89,733,0.1
120,9028,52,52,0.4
569,9029,44,536,0
838,9030,88,74,0.2
512,9031,8,457,0.3
913,9032,26,202,0.3
151,9033,82,332,0.4
628,9034,85,985,0
572,9035,88,964,0.2
282,9036,8,561,0.4
757,9037,10,935,0.1
900,9038,47,888,0.1
326,9039,44,128,0.4
154,9040,36,174,0.4
312,9041,49,580,0.4
618,9042,97,372,0
784,9043,65,695,0.4
586,9044,44,853,0.3
338,9045,21,314,0.1
753,9046,52,663,0.4
703,9047,75,252,0.3
309,9048,98,272,0.2
557,9049,30,515,0.2
275,9050,70,879,0
770,9051,74,607,0.2
769,9052,44,591,0.2
675,9053,90,52,0.2
330,9054,99,806,0.2
925,9055,60,79,0
81,9056,10,790,0.3
859,9057,59,293,0.3
552,9058,71,188,0.3
216,9059,35,857,0.3
305,9060,33,705,0.3
712,9061,11,411,0.4
452,9062,11,248,0
645,9063,32,544,0.1
361,9064,100,521,0
920,9065,62,902,0.4
607,9066,30,429,0.3
691,9067,33,214,0.4
27,9068,79,817,0.2
332,9069,23,98,0.1
636,9070,17,828,0.4
4,9071,16,558,0.3
644,9072,81,653,0.4
683,9073,64,89,0
880,9074,21,604,0.2
778,9075,23,130,0
85,9076,83,219,0.3
758,9077,83,698,0.4
633,9078,83,887,0.1
524,9079,53,173,0.1
334,9080,82,594,0
106,9081,21,243,0
483,9082,95,143,0.3
177,9083,69,218,0.2
222,9084,13,662,0.1
232,9085,39,945,0
564,9086,43,585,0.3
241,9087,35,183,0.3
320,9088,46,609,0.2
371,9089,8,323,0.3
229,9090,56,58,0.3
775,9091,56,242,0.4
79,9092,46,429,0
661,9093,66,25,0.1
735,9094,98,256,0.4
41,9095,53,833,0.1
592,9096,14,623,0
776,9097,83,842,0.3
508,9098,17,217,0.1
499,9099,28,171,0.2
226,9100,43,272,0
462,9101,19,263,0
586,9102,71,718,0.3
440,9103,10,696,0
338,9104,97,112,0.1
51,9105,25,611,0.3
888,9106,49,779,0
600,9107,15,463,0.3
548,9108,25,97,0.1
574,9109,41,740,0
666,9110,46,990,0.2
352,9111,57,256,0.2
39,9112,61,966,0
952,9113,54,876,0.2
900,9114,41,550,0.3
583,9115,30,973,0.1
370,9116,3,755,0
499,9117,18,568,0.2
736,9118,19,952,0.4
269,9119,62,669,0
699,9120,60,554,0.3
229,9121,13,334,0.4
791,9122,98,774,0.3
886,9123,76,726,0.1
724,9124,14,934,0.2
289,9125,17,166,0.3
182,9126,59,446,0.1
255,9127,54,443,0.4
988,9128,32,887,0
520,9129,65,976,0
488,9130,99,253,0.1
744,9131,77,62,0.4
397,9132,24,640,0
495,9133,59,992,0.1
875,9134,59,560,0.1
457,9135,40,690,0.2
406,9136,19,247,0.2
288,9137,34,561,0
309,9138,55,265,0
264,9139,37,725,0
113,9140,79,929,0.4
532,9141,9,357,0.2
817,9142,46,654,0.2
832,9143,38,623,0
72,9144,54,785,0.2
552,9145,6,996,0.4
55,9146,71,443,0
135,9147,35,926,0
440,9148,87,847,0.2
255,9149,66,68,0.1
919,9150,77,88,0
513,9151,47,359,0.1
346,9152,2,975,0.2
254,9153,9,342,0
85,9154,48,186,0.3
248,9155,56,761,0.2
667,9156,22,793,0.2
637,9157,12,739,0.1
276,9158,73,251,0.3
203,9159,12,201,0.3
7,9160,49,148,0.1
6,9161,11,366,0.4
383,9162,75,551,0.1
787,9163,43,472,0.4
276,9164,3,928,0.3
331,9165,3,603,0.1
575,9166,55,555,0.1
585,9167,14,716,0.4
671,9168,33,264,0.4
269,9169,63,17,0.2
326,9170,73,306,0.4
961,9171,42,281,0.2
972,9172,66,401,0.1
570,9173,81,494,0.3
629,9174,67,574,0.2
2,9175,57,465,0.2
659,9176,86,854,0.4
283,9177,42,266,0.2
645,9178,12,833,0.2
990,9179,66,387,0
51,9180,26,847,0.2
605,9181,53,655,0
976,9182,46,404,0.3
359,9183,34,766,0.2
323,9184,15,118,0.2
958,9185,14,135,0.1
854,9186,20,985,0
176,9187,86,447,0.2
250,9188,84,100,0.2
235,9189,77,5,0.1
198,9190,68,52,0.3
481,9191,56,634,0.2
287,9192,77,994,0.4
3,9193,4,362,0.2
608,9194,61,574,0.2
752,9195,20,803,0.3
701,9196,34,846,0.3
964,9197,16,10,0.3
997,9198,93,903,0.2
449,9199,84,724,0.2
871,9200,25,639,0.3
193,9201,83,790,0.1
975,9202,28,917,0.2
272,9203,13,8,0.3
177,9204,25,250,0.3
277,9205,48,480,0.4
845,9206,84,875,0
136,9207,16,902,0.4
105,9208,21,655,0.3
807,9209,67,141,0.4
786,9210,44,242,0.2
808,9211,88,657,0
207,9212,36,238,0.3
934,9213,69,354,0.2
226,9214,90,22,0.4
599,9215,83,382,0.4
277,9216,18,43,0.2
720,9217,59,706,0.3
556,9218,37,697,0.4
765,9219,30,209,0.4
793,9220,62,160,0
539,9221,57,231,0.4
309,9222,9,50,0.2
124,9223,89,393,0.4
250,9224,92,284,0.3
344,9225,97,189,0.3
645,9226,29,131,0.2
96,9227,14,140,0
108,9228,62,534,0.1
922,9229,37,10,0.4
84,9230,74,305,0.1
497,9231,10,138,0.1
725,9232,3,701,0.4
859,9233,43,467,0
745,9234,19,848,0.1
398,9235,1,117,0.2
551,9236,25,24,0.3
847,9237,86,263,0.2
755,9238,20,524,0.3
601,9239,56,57,0.1
211,9240,29,454,0.1
95,9241,86,411,0.2
492,9242,94,869,0.4
905,9243,51,393,0.3
322,9244,72,393,0.4
269,9245,45,210,0.4
740,9246,49,469,0.3
233,9247,35,938,0.1
336,9248,72,905,0.1
341,9249,46,749,0
311,9250,70,141,0.2
992,9251,33,823,0.2
957,9252,94,375,0
977,9253,65,540,0.3
449,9254,17,130,0.2
514,9255,41,693,0.3
266,9256,32,295,0.4
175,9257,85,372,0.2
441,9258,17,663,0
569,9259,99,584,0.4
950,9260,25,391,0.1
199,9261,14,749,0
504,9262,18,831,0.1
335,9263,92,704,0
390,9264,43,804,0.3
727,9265,77,467,0.2
87,9266,75,683,0.3
305,9267,10,677,0.3
664,9268,27,368,0
998,9269,30,248,0.4
519,9270,88,405,0
193,9271,4,620,0.4
699,9272,2,593,0.3
968,9273,73,661,0.1
639,9274,34,523,0.3
383,9275,57,557,0.1
146,9276,100,824,0
462,9277,92,598,0
579,9278,77,437,0
214,9279,66,709,0.4
307,9280,72,704,0.3
127,9281,62,340,0.1
597,9282,36,721,0.2
59,9283,51,628,0
952,9284,87,554,0.2
707,9285,42,87,0.4
819,9286,63,528,0.2
266,9287,95,765,0.3
79,9288,98,171,0.4
932,9289,58,771,0.1
982,9290,14,802,0.2
448,9291,21,946,0.1
59,9292,31,722,0.4
641,9293,15,20,0.4
836,9294,52,415,0.1
165,9295,63,248,0.4
521,9296,73,488,0
465,9297,95,456,0.4
825,9298,58,738,0.1
133,9299,66,316,0.2
700,9300,90,900,0
666,9301,12,111,0.2
422,9302,98,444,0
833,9303,17,541,0.1
127,9304,3,676,0.2
886,9305,70,153,0.1
812,9306,41,778,0
908,9307,50,953,0
174,9308,61,739,0.1
622,9309,32,951,0.2
536,9310,4,594,0.4
412,9311,63,417,0.4
888,9312,15,526,0.3
595,9313,48,542,0.2
944,9314,11,530,0.3
782,9315,22,785,0.2
805,9316,65,867,0.3
110,9317,8,412,0.2
205,9318,98,404,0.4
620,9319,49,337,0.4
875,9320,75,528,0.2
35,9321,29,343,0.4
237,9322,19,951,0.4
938,9323,24,183,0.4
415,9324,27,478,0.2
261,9325,66,574,0
926,9326,64,841,0.2
928,9327,64,851,0.2
224,9328,77,160,0.4
418,9329,75,4,0
691,9330,30,855,0
244,9331,94,916,0.1
233,9332,23,794,0
247,9333,85,589,0
119,9334,33,217,0.1
615,9335,1,753,0.3
229,9336,17,698,0.2
301,9337,64,119,0.1
294,9338,30,297,0.2
968,9339,76,980,0.1
20,9340,19,532,0
547,9341,92,999,0.4
217,9342,5,776,0.3
62,9343,4,761,0.1
197,9344,23,23,0
458,9345,34,312,0.1
744,9346,29,36,0.1
722,9347,11,430,0.2
791,9348,71,864,0.2
220,9349,51,56,0.2
200,9350,69,432,0.3
728,9351,16,407,0.4
360,9352,69,900,0
225,9353,44,253,0.3
131,9354,82,19,0.4
25,9355,97,60,0.1
985,9356,53,653,0.4
873,9357,62,40,0
678,9358,11,854,0.1
806,9359,67,890,0
484,9360,16,653,0.4
14,9361,22,658,0.1
837,9362,95,538,0.3
8,9363,43,160,0
350,9364,73,193,0.1
690,9365,23,165,0.1
946,9366,68,199,0.3
984,9367,43,452,0.4
560,9368,64,999,0.3
863,9369,55,488,0.3
89,9370,35,504,0.4
699,9371,89,784,0.3
313,9372,92,771,0.1
217,9373,11,900,0
635,9374,57,955,0.2
584,9375,63,756,0.4
698,9376,76,283,0
573,9377,1,121,0.4
340,9378,67,420,0.3
480,9379,47,334,0.4
541,9380,25,825,0.4
633,9381,92,480,0
66,9382,30,355,0
145,9383,70,777,0
883,9384,45,158,0.1
724,9385,35,160,0.2
402,9386,10,290,0.1
621,9387,53,99,0.2
118,9388,71,264,0.3
260,9389,97,968,0.1
197,9390,45,783,0
469,9391,41,343,0.4
190,9392,54,366,0
182,9393,64,625,0.3
44,9394,48,365,0.2
668,9395,25,426,0
267,9396,19,842,0.2
781,9397,13,347,0
31,9398,58,306,0
106,9399,72,489,0.1
516,9400,86,874,0.1
923,9401,49,549,0
724,9402,77,16,0.4
964,9403,72,359,0
331,9404,74,51,0.3
856,9405,22,690,0.2
598,9406,31,217,0
551,9407,46,869,0.2
557,9408,80,296,0.4
679,9409,70,436,0
774,9410,48,939,0.2
409,9411,2,22,0.2
659,9412,85,107,0
604,9413,89,333,0.1
17,9414,15,888,0
539,9415,94,538,0.3
774,9416,65,877,0.2
933,9417,37,726,0.4
619,9418,49,776,0.3
466,9419,88,97,0.2
591,9420,74,590,0.2
535,9421,99,738,0
306,9422,38,680,0.3
508,9423,4,939,0.4
553,9424,41,223,0.1
5,9425,95,32,0.3
447,9426,99,959,0.4
702,9427,77,663,0.3
779,9428,93,373,0.3
2,9429,51,241,0.3
829,9430,32,859,0.2
378,9431,44,570,0.1
305,9432,71,221,0
776,9433,67,969,0.2
599,9434,28,654,0.4
746,9435,43,915,0
417,9436,72,989,0.1
695,9437,25,516,0.1
690,9438,10,626,0.4
849,9439,58,940,0.2
369,9440,53,741,0.4
469,9441,91,882,0.1
80,9442,5,627,0.4
458,9443,27,519,0.1
552,9444,25,115,0
313,9445,49,554,0.4
947,9446,36,218,0.3
503,9447,87,458,0.2
442,9448,96,594,0.1
922,9449,66,458,0.3
270,9450,38,741,0.4
741,9451,49,348,0
46,9452,75,779,0.3
585,9453,1,225,0.2
98,9454,59,161,0.1
420,9455,90,192,0
79,9456,10,880,0
959,9457,14,679,0.2
249,9458,85,561,0
767,9459,85,961,0.2
120,9460,78,286,0.1
305,9461,49,237,0.2
200,9462,7,819,0.3
877,9463,69,410,0.1
401,9464,79,194,0.4
787,9465,53,427,0
457,9466,68,283,0.2
596,9467,77,1,0.3
850,9468,92,31,0.3
663,9469,72,108,0
591,9470,71,479,0.3
934,9471,34,599,0.1
142,9472,96,971,0
55,9473,75,438,0.4
524,9474,19,409,0.1
691,9475,77,270,0.3
681,9476,66,101,0.3
121,9477,10,643,0.1
669,9478,53,897,0.2
830,9479,35,550,0.3
609,9480,60,779,0.2
166,9481,91,268,0.4
126,9482,92,270,0
462,9483,80,128,0.3
321,9484,42,121,0.4
978,9485,2,681,0
405,9486,42,935,0.3
761,9487,86,336,0.1
190,9488,82,239,0.4
372,9489,47,519,0
556,9490,18,210,0
842,9491,3,188,0.2
69,9492,84,530,0.2
174,9493,91,828,0.3
710,9494,59,751,0.2
733,9495,11,436,0.2
749,9496,5,446,0
700,9497,9,32,0.4
602,9498,51,143,0.2
618,9499,6,578,0.1
800,9500,76,895,0.2
413,9501,27,940,0.3
38,9502,70,374,0.1
758,9503,54,476,0
615,9504,91,624,0.3
531,9505,2,436,0.1
67,9506,78,630,0.4
305,9507,44,700,0.4
299,9508,51,664,0.1
102,9509,34,223,0.2
13,9510,43,919,0
256,9511,64,572,0.3
743,9512,91,869,0.3
784,9513,44,84,0.3
576,9514,27,749,0.3
420,9515,98,170,0.3
28,9516,43,84,0.1
445,9517,85,29,0.3
214,9518,23,165,0.3
670,9519,31,799,0.4
523,9520,28,133,0
51,9521,31,651,0.4
585,9522,100,778,0.2
802,9523,58,792,0.4
631,9524,12,191,0.3
181,9525,8,717,0.3
599,9526,87,996,0.3
812,9527,78,458,0
753,9528,61,932,0.1
701,9529,30,730,0.2
449,9530,100,651,0.3
283,9531,43,969,0.4
99,9532,36,126,0.1
316,9533,74,261,0.4
645,9534,29,534,0.1
789,9535,5,268,0
896,9536,84,607,0.4
817,9537,39,109,0.4
744,9538,42,399,0.1
519,9539,7,559,0.2
177,9540,13,776,0.2
371,9541,40,241,0.1
13,9542,43,827,0.4
822,9543,61,1,0.1
651,9544,85,611,0.1
430,9545,48,408,0
405,9546,65,460,0.3
74,9547,70,114,0.1
694,9548,64,649,0.3
857,9549,82,959,0.4
581,9550,80,138,0.2
251,9551,6,568,0
649,9552,87,534,0.2
32,9553,83,703,0.1
482,9554,87,916,0.3
275,9555,36,85,0.2
710,9556,36,60,0.3
447,9557,97,882,0.3
364,9558,34,962,0.3
561,9559,60,530,0.1
857,9560,76,695,0.3
352,9561,74,898,0.4
507,9562,88,592,0.4
129,9563,13,481,0.3
897,9564,70,186,0.2
471,9565,41,811,0.2
706,9566,85,318,0
556,9567,12,1000,0.4
800,9568,93,169,0.1
683,9569,51,834,0
161,9570,33,106,0
55,9571,98,640,0.4
199,9572,26,418,0.4
539,9573,56,751,0.3
10,9574,62,323,0.3
652,9575,10,673,0.2
34,9576,96,628,0.1
921,9577,67,305,0.3
251,9578,2,519,0.4
32,9579,1,719,0.4
206,9580,59,258,0.4
27,9581,22,800,0.1
574,9582,56,182,0.3
647,9583,56,892,0
967,9584,64,985,0.2
33,9585,84,659,0.3
684,9586,48,595,0.2
603,9587,96,877,0.2
544,9588,18,392,0
993,9589,95,208,0.4
284,9590,77,794,0.1
257,9591,8,848,0.4
570,9592,50,538,0.3
963,9593,10,682,0.4
1,9594,4,450,0
9,9595,65,477,0.1
370,9596,59,518,0
934,9597,38,375,0
638,9598,29,358,0
12,9599,49,920,0
751,9600,20,202,0.3
401,9601,36,331,0.4
210,9602,92,68,0.3
920,9603,32,880,0
274,9604,53,71,0.1
895,9605,35,597,0.4
312,9606,28,668,0.3
745,9607,63,140,0.2
117,9608,86,56,0.4
678,9609,69,623,0.2
624,9610,86,508,0.2
708,9611,79,852,0.1
195,9612,39,256,0.2
712,9613,6,514,0.3
270,9614,7,828,0.4
951,9615,9,829,0.4
655,9616,49,482,0.4
374,9617,20,777,0.4
299,9618,92,233,0.4
94,9619,83,55,0
577,9620,69,554,0.4
717,9621,17,785,0.2
789,9622,93,824,0.3
26,9623,42,896,0.2
311,9624,90,919,0
622,9625,38,794,0.1
315,9626,67,36,0.3
84,9627,55,865,0.2
805,9628,27,267,0.3
630,9629,52,540,0.3
936,9630,6,321,0.4
30,9631,33,93,0.2
74,9632,1,109,0.3
715,9633,28,538,0.1
499,9634,24,635,0
568,9635,88,2,0.2
778,9636,5,702,0.1
851,9637,86,557,0
57,9638,27,241,0.3
396,9639,66,960,0.3
449,9640,38,896,0.4
621,9641,88,606,0.1
486,9642,49,683,0.2
405,9643,17,353,0
10,9644,45,617,0
255,9645,62,278,0.4
159,9646,76,742,0.4
697,9647,14,847,0.2
484,9648,54,746,0.1
843,9649,8,988,0.1
198,9650,32,450,0.4
786,9651,24,822,0.4
819,9652,52,778,0.4
427,9653,9,104,0.2
238,9654,75,297,0.4
193,9655,42,448,0.2
877,9656,13,181,0.3
150,9657,51,548,0.1
952,9658,63,233,0.3
969,9659,91,718,0.3
959,9660,68,211,0.3
117,9661,91,441,0.4
912,9662,16,386,0.1
784,9663,33,611,0.3
702,9664,38,912,0.3
686,9665,100,525,0.4
607,9666,6,240,0.2
961,9667,37,161,0.3
575,9668,40,57,0.2
727,9669,87,284,0.4
928,9670,97,703,0
974,9671,37,275,0.4
119,9672,86,742,0.1
813,9673,21,764,0
634,9674,29,792,0
344,9675,4,630,0.2
593,9676,15,942,0.3
501,9677,30,451,0.2
607,9678,71,208,0
677,9679,82,487,0.3
846,9680,51,609,0.3
423,9681,100,941,0
897,9682,36,382,0.4
986,9683,34,155,0.2
193,9684,91,219,0.3
183,9685,54,129,0
42,9686,2,115,0
845,9687,74,881,0.4
298,9688,99,866,0.2
826,9689,69,176,0.2
317,9690,75,530,0.4
734,9691,99,177,0.4
301,9692,75,511,0.2
913,9693,60,30,0.2
856,9694,86,778,0.1
471,9695,68,184,0.1
777,9696,10,850,0.3
593,9697,88,847,0.4
98,9698,99,993,0.3
643,9699,53,325,0.1
638,9700,42,422,0.4
322,9701,13,635,0.1
54,9702,58,974,0
66,9703,19,496,0
389,9704,68,329,0.3
276,9705,40,145,0.2
54,9706,98,722,0.3
758,9707,11,936,0
264,9708,94,229,0
952,9709,37,553,0.3
946,9710,34,213,0
607,9711,92,804,0.1
164,9712,29,80,0.4
572,9713,30,668,0.3
603,9714,90,838,0.3
490,9715,92,239,0.2
441,9716,60,80,0
321,9717,3,865,0.3
309,9718,68,937,0.4
299,9719,79,17,0
653,9720,7,973,0
225,9721,61,472,0
143,9722,86,240,0.3
1,9723,32,354,0
452,9724,31,24,0.3
176,9725,30,122,0.4
786,9726,65,486,0.3
132,9727,15,325,0.4
193,9728,30,810,0.2
233,9729,11,321,0.1
198,9730,72,425,0.3
134,9731,85,510,0.2
317,9732,34,156,0.2
985,9733,22,781,0.2
498,9734,93,160,0.4
793,9735,24,43,0
438,9736,7,236,0.3
732,9737,5,315,0.1
672,9738,91,858,0.2
998,9739,49,846,0
359,9740,81,734,0.3
384,9741,38,446,0
500,9742,28,479,0.4
161,9743,53,219,0.1
536,9744,93,203,0.2
646,9745,76,888,0.4
713,9746,46,462,0.1
150,9747,1,404,0.3
93,9748,38,14,0.4
529,9749,16,151,0.2
527,9750,36,730,0.4
358,9751,42,757,0.3
278,9752,54,853,0
919,9753,100,87,0.4
617,9754,89,887,0.4
282,9755,79,360,0.1
399,9756,37,113,0.1
547,9757,57,451,0.2
112,9758,100,399,0.3
688,9759,22,679,0.1
56,9760,93,417,0
404,9761,69,465,0.1
112,9762,70,247,0.2
218,9763,48,981,0.1
903,9764,62,692,0.4
734,9765,26,673,0.2
954,9766,87,165,0
673,9767,84,884,0.2
464,9768,66,179,0.1
351,9769,19,36,0.1
45,9770,74,934,0.4
670,9771,66,808,0.2
664,9772,55,444,0
667,9773,53,861,0.2
303,9774,80,338,0.4
525,9775,8,177,0
273,9776,93,199,0.1
377,9777,98,441,0.1
304,9778,32,239,0.2
182,9779,78,698,0.1
7,9780,30,781,0
91,9781,75,157,0.3
299,9782,54,311,0.1
739,9783,74,680,0.4
109,9784,43,22,0.3
138,9785,98,177,0
741,9786,51,939,0.1
200,9787,52,800,0.2
362,9788,76,398,0.3
444,9789,19,664,0
570,9790,6,838,0.4
697,9791,43,771,0.3
9,9792,32,331,0.3
72,9793,84,857,0
700,9794,1,865,0.2
703,9795,2,612,0.3
836,9796,7,775,0.2
246,9797,77,573,0
562,9798,49,24,0.3
209,9799,52,730,0.4
344,9800,42,615,0.2
331,9801,48,871,0.2
362,9802,83,309,0
306,9803,26,154,0.1
393,9804,92,788,0.1
310,9805,58,687,0.1
759,9806,9,264,0.3
782,9807,2,122,0
917,9808,14,353,0.2
395,9809,16,506,0.2
875,9810,26,607,0.4
89,9811,24,703,0.3
266,9812,36,37,0.1
575,9813,52,777,0.3
970,9814,17,229,0.2
841,9815,62,236,0.1
361,9816,24,680,0.3
562,9817,66,277,0.1
767,9818,79,80,0.4
67,9819,18,830,0.1
347,9820,58,817,0.3
412,9821,48,993,0.4
778,9822,71,377,0.3
239,9823,82,648,0.2
574,9824,26,719,0
190,9825,21,41,0.1
49,9826,73,610,0.2
246,9827,96,456,0
813,9828,66,354,0.2
969,9829,97,353,0
925,9830,65,394,0.2
731,9831,16,420,0.4
433,9832,53,912,0.2
394,9833,70,728,0.4
841,9834,1,221,0.1
415,9835,69,78,0.4
168,9836,49,839,0.1
205,9837,63,465,0.1
289,9838,92,157,0.1
860,9839,35,899,0.1
408,9840,64,92,0.3
661,9841,32,151,0
348,9842,29,397,0.1
527,9843,81,255,0.4
488,9844,9,189,0
928,9845,84,553,0.4
21,9846,75,822,0.4
541,9847,13,339,0.1
197,9848,89,645,0.4
745,9849,91,372,0
392,9850,3,615,0.2
67,9851,38,39,0.1
600,9852,57,693,0.3
109,9853,26,604,0.1
333,9854,85,339,0.3
603,9855,21,666,0.4
454,9856,96,862,0.1
110,9857,70,745,0.4
812,9858,41,412,0.2
613,9859,13,762,0.3
777,9860,17,28,0
674,9861,27,236,0
316,9862,58,192,0.3
762,9863,77,2,0.4
239,9864,88,1000,0.2
8,9865,75,155,0.2
473,9866,14,80,0.2
284,9867,12,335,0.3
421,9868,7,907,0.4
894,9869,85,114,0.3
120,9870,19,954,0
46,9871,24,217,0.1
901,9872,3,890,0.2
835,9873,68,949,0.4
663,9874,51,678,0.1
327,9875,75,325,0.4
318,9876,4,129,0
229,9877,95,92,0.4
323,9878,68,94,0.3
954,9879,77,236,0.4
302,9880,12,859,0
936,9881,2,283,0.1
672,9882,35,214,0.4
897,9883,92,775,0.1
580,9884,11,337,0.2
350,9885,21,303,0.2
586,9886,68,720,0.2
495,9887,15,69,0.2
324,9888,17,744,0.1
