inventory_id,purchase_order_id,cantidad,precio_unitario,subtotal
6866,299,94,486,9089
6867,294,29,763,3060
6868,764,76,995,5730
6869,969,48,814,393
6870,71,6,511,6892
6871,377,73,790,6086
6872,799,6,672,7980
6873,822,77,521,1931
6874,53,82,496,3864
6875,310,64,797,6857
6876,813,59,556,8909
6877,177,72,7,9329
6878,235,52,382,3101
6879,480,88,302,7476
6880,8,35,475,4611
6881,933,42,473,61
6882,535,12,833,1878
6883,622,2,157,6140
6884,530,82,939,4960
6885,581,22,679,4625
6886,183,87,317,9184
6887,596,51,136,6340
6888,676,90,519,6272
6889,845,17,78,26
6890,625,17,277,6205
6891,622,10,338,4619
6892,176,70,231,3670
6893,313,20,484,8148
6894,792,88,448,1408
6895,357,15,568,5669
6896,375,61,376,9969
6897,213,91,3,7923
6898,643,9,946,8295
6899,281,70,282,8055
6900,364,74,978,1438
6901,856,99,412,1168
6902,325,17,596,6991
6903,660,58,130,6899
6904,123,100,121,6111
6905,7,46,139,3128
6906,564,53,436,7257
6907,713,14,842,5537
6908,342,23,723,6271
6909,54,84,592,566
6910,740,56,948,1909
6911,224,27,28,2586
6912,650,89,527,1587
6913,732,17,192,1122
6914,477,88,604,2525
6915,195,74,441,8167
6916,265,30,854,5197
6917,741,91,361,1499
6918,835,32,930,4293
6919,956,58,895,2127
6920,418,63,361,3803
6921,162,75,653,3162
6922,830,14,480,7713
6923,479,84,227,8519
6924,555,65,978,3410
6925,297,17,432,6527
6926,39,58,17,4741
6927,512,55,172,2264
6928,515,14,201,831
6929,662,66,723,3621
6930,501,61,143,6235
6931,377,32,867,1124
6932,251,56,298,2998
6933,235,95,129,5901
6934,914,86,830,7643
6935,419,8,437,5862
6936,775,50,933,5158
6937,376,38,939,3091
6938,774,21,234,2671
6939,386,29,179,5437
6940,263,51,699,6480
6941,183,48,555,3803
6942,77,64,44,7864
6943,80,61,788,4852
6944,654,97,693,1730
6945,102,7,581,8998
6946,902,49,627,297
6947,702,97,183,3790
6948,837,64,217,6292
6949,673,62,492,6733
6950,306,46,92,9749
6951,517,80,528,9016
6952,317,9,146,2765
6953,906,18,601,1358
6954,189,9,431,9102
6955,637,62,537,5207
6956,401,56,922,3664
6957,97,53,622,4031
6958,676,8,535,5518
6959,529,18,719,1331
6960,25,84,356,5165
6961,164,90,461,8342
6962,554,26,332,6924
6963,178,8,112,2455
6964,630,33,114,3574
6965,351,34,357,2414
6966,113,38,780,9627
6967,361,49,52,7361
6968,327,95,14,5782
6969,99,68,687,712
6970,88,19,796,326
6971,522,38,41,1220
6972,191,99,817,1781
6973,269,81,874,3130
6974,175,36,885,5931
6975,346,65,970,3396
6976,266,85,468,2941
6977,154,68,968,3885
6978,369,19,928,7696
6979,981,29,357,7627
6980,848,25,795,164
6981,760,62,245,6214
6982,225,70,311,2967
6983,119,78,490,1761
6984,354,21,549,9430
6985,529,94,111,7521
6986,157,25,119,1539
6987,164,44,200,2436
6988,384,22,147,1451
6989,740,79,674,5508
6990,222,57,490,7323
6991,195,87,7,6982
6992,98,13,306,2621
6993,396,85,393,6354
6994,942,98,42,8974
6995,171,98,200,3298
6996,902,27,755,3281
6997,913,66,505,3717
6998,161,78,385,8226
6999,568,24,885,1403
7000,723,7,737,4455
7001,720,9,893,8312
7002,482,22,46,3976
7003,783,98,782,8704
7004,847,69,819,6537
7005,753,31,171,9440
7006,544,70,598,9747
7007,398,65,52,419
7008,499,60,302,1763
7009,49,6,698,3122
7010,749,43,475,467
7011,69,5,727,724
7012,39,13,353,862
7013,409,95,396,4795
7014,409,48,330,2534
7015,101,79,34,5067
7016,539,68,483,3804
7017,163,68,910,4487
7018,541,66,338,3538
7019,240,87,678,3402
7020,507,19,776,145
7021,694,30,874,1272
7022,981,75,315,1234
7023,439,48,993,9039
7024,671,99,461,1520
7025,325,91,824,1777
7026,277,30,790,9352
7027,638,5,560,3276
7028,708,47,621,7261
7029,226,75,293,2805
7030,348,49,898,8972
7031,822,48,628,7248
7032,348,89,49,5127
7033,124,74,822,5692
7034,695,58,740,9713
7035,936,81,249,3007
7036,988,39,365,7859
7037,883,13,113,7872
7038,781,50,764,5997
7039,915,54,364,9484
7040,495,61,390,2912
7041,683,49,605,677
7042,48,37,189,2094
7043,582,42,167,6904
7044,740,73,636,822
7045,762,24,215,4389
7046,58,43,265,6623
7047,18,53,376,4411
7048,632,2,129,8577
7049,146,83,24,7612
7050,483,30,773,1019
7051,768,55,998,7920
7052,239,96,571,3437
7053,856,37,112,706
7054,540,30,494,7869
7055,563,28,94,9098
7056,13,15,565,2958
7057,2,20,818,3775
7058,885,66,24,1874
7059,595,42,816,8167
7060,261,42,401,4010
7061,339,88,618,2783
7062,643,100,785,9535
7063,212,43,8,9219
7064,603,7,782,7124
7065,861,9,117,6826
7066,220,100,607,690
7067,183,100,739,6927
7068,477,91,662,2914
7069,367,51,748,3407
7070,547,91,890,3092
7071,788,11,908,9826
7072,584,3,319,1721
7073,48,72,410,1543
7074,865,51,215,6737
7075,119,37,858,2059
7076,740,19,347,5766
7077,688,42,794,1692
7078,382,68,880,9022
7079,223,59,740,6814
7080,579,71,491,104
7081,905,4,770,9049
7082,305,24,892,9935
7083,726,27,828,4533
7084,764,7,950,4710
7085,845,94,642,8599
7086,440,38,860,7693
7087,150,73,424,5692
7088,145,10,408,3249
7089,578,4,204,7892
7090,586,39,576,4185
7091,655,34,97,5822
7092,70,73,794,3434
7093,511,6,314,1607
7094,284,45,212,5291
7095,281,78,846,1024
7096,120,12,815,6937
7097,742,65,112,2367
7098,721,58,491,3075
7099,70,66,472,9405
7100,425,61,674,5601
7101,776,29,775,9345
7102,285,82,341,4053
7103,313,47,38,2488
7104,243,28,278,6569
7105,551,5,725,1877
7106,298,77,48,2620
7107,659,45,71,1109
7108,459,74,564,2002
7109,175,22,455,1706
7110,969,24,262,5803
7111,245,7,651,4725
7112,811,94,870,8891
7113,333,60,563,4088
7114,809,28,487,3424
7115,185,71,79,4861
7116,539,15,176,8345
7117,786,15,710,7176
7118,69,12,132,9861
7119,257,52,835,8898
7120,218,23,102,9943
7121,429,11,815,170
7122,71,48,839,5939
7123,399,71,602,695
7124,10,26,630,1795
7125,271,83,916,5093
7126,784,14,503,6784
7127,989,82,41,8026
7128,276,51,421,1381
7129,654,9,16,1521
7130,130,71,496,95
7131,307,18,663,9921
7132,715,42,831,9784
7133,514,68,235,920
7134,786,34,79,1009
7135,96,48,501,7635
7136,762,34,859,2316
7137,386,91,61,5627
7138,121,14,615,2981
7139,360,37,89,1519
7140,416,77,841,46
7141,467,90,937,8118
7142,56,92,101,6503
7143,983,75,30,3223
7144,956,47,82,8185
7145,124,73,342,4319
7146,395,20,297,5676
7147,470,45,735,3166
7148,84,12,161,9019
7149,451,26,327,1917
7150,491,9,443,9850
7151,13,34,952,4440
7152,823,41,315,43
7153,132,3,789,5898
7154,373,96,340,7307
7155,614,50,737,3522
7156,905,95,666,1762
7157,450,79,870,194
7158,700,52,811,4518
7159,314,89,664,1873
7160,355,6,391,5533
7161,525,72,610,1417
7162,854,82,749,8532
7163,179,29,675,9887
7164,252,67,628,2132
7165,518,98,91,572
7166,227,72,440,5416
7167,856,39,516,6450
7168,821,74,809,3777
7169,584,24,929,9721
7170,387,10,313,9959
7171,510,33,708,684
7172,691,76,827,3568
7173,886,23,367,7209
7174,954,15,401,2667
7175,687,55,912,3602
7176,320,57,430,8798
7177,668,92,102,693
7178,771,66,507,3060
7179,898,100,807,8419
7180,103,61,298,3717
7181,954,90,475,362
7182,201,24,456,4701
7183,964,5,475,2137
7184,474,12,830,8104
7185,663,63,928,5570
7186,932,58,965,2169
7187,198,67,962,2481
7188,996,83,46,5130
7189,630,91,292,854
7190,301,26,459,2583
7191,307,51,537,8390
7192,425,31,751,2792
7193,163,8,726,4432
7194,714,13,953,4479
7195,830,28,60,5955
7196,192,2,167,4997
7197,4,37,605,6589
7198,143,88,474,8048
7199,104,25,469,8972
7200,802,94,756,9844
7201,385,94,63,7642
7202,86,61,972,2143
7203,345,28,692,2460
7204,281,46,944,1061
7205,681,3,956,4521
7206,791,39,736,1360
7207,36,73,553,9900
7208,676,12,597,8417
7209,140,66,592,4878
7210,245,75,52,5404
7211,799,17,678,9269
7212,644,99,117,2312
7213,19,24,530,8796
7214,819,10,226,2126
7215,448,24,284,6886
7216,710,41,441,1205
7217,309,39,99,4171
7218,451,32,492,4216
7219,538,70,395,3054
7220,112,87,714,7205
7221,412,8,452,9562
7222,337,83,256,6214
7223,649,72,362,4202
7224,859,22,706,717
7225,282,42,771,1544
7226,228,64,476,4976
7227,862,41,928,8463
7228,642,13,704,8594
7229,493,62,471,8364
7230,708,46,191,8820
7231,832,3,989,9189
7232,967,6,741,7876
7233,59,29,879,3917
7234,692,25,981,3205
7235,425,77,147,7175
7236,60,80,776,934
7237,81,68,443,2329
7238,603,44,612,4238
7239,135,35,597,5727
7240,735,62,54,2633
7241,106,3,443,8262
7242,726,94,691,5391
7243,884,31,695,8087
7244,825,13,654,4052
7245,596,33,652,4009
7246,25,30,960,5428
7247,873,94,410,1512
7248,566,45,402,3229
7249,581,72,400,3326
7250,764,62,677,5345
7251,437,86,611,4201
7252,739,70,349,4132
7253,630,90,365,4424
7254,241,99,281,831
7255,977,80,884,1412
7256,692,42,18,563
7257,74,68,860,3800
7258,50,23,371,9037
7259,345,59,270,5036
7260,283,25,598,3062
7261,420,100,933,3078
7262,789,69,993,8080
7263,44,5,403,2512
7264,295,88,650,5028
7265,689,31,809,3785
7266,537,81,591,8347
7267,591,11,423,5291
7268,660,80,482,3762
7269,757,11,87,5129
7270,897,57,778,2684
7271,770,3,793,1478
7272,26,30,667,4101
7273,403,58,619,8349
7274,970,61,934,1630
7275,77,74,828,9189
7276,864,95,200,2540
7277,372,21,951,5723
7278,742,92,290,2298
7279,850,49,111,5651
7280,504,92,399,6725
7281,68,24,165,4719
7282,46,1,33,8098
7283,266,66,596,367
7284,733,18,140,9826
7285,279,98,871,2459
7286,793,74,197,6088
7287,405,22,847,4999
7288,723,94,741,3244
7289,578,49,406,4071
7290,926,99,511,1520
7291,113,20,256,7962
7292,555,75,665,8958
7293,283,15,514,1366
7294,272,10,487,6974
7295,511,9,639,7671
7296,479,59,382,3430
7297,978,66,212,7947
7298,75,37,563,9999
7299,184,23,201,4613
7300,383,35,32,7475
7301,100,52,671,693
7302,829,97,786,1290
7303,690,1,920,9064
7304,884,79,606,1564
7305,26,54,336,5647
7306,725,61,845,3066
7307,51,14,291,6975
7308,337,52,838,3491
7309,856,43,105,8034
7310,575,17,845,2433
7311,410,19,2,5083
7312,324,75,13,8044
7313,630,53,243,2840
7314,894,75,203,3308
7315,821,21,629,9919
7316,519,24,392,9546
7317,267,12,880,5765
7318,339,7,901,9503
7319,363,72,985,7624
7320,292,40,718,7185
7321,876,63,560,7986
7322,412,7,37,6861
7323,627,85,47,8895
7324,485,98,352,5200
7325,684,91,984,5376
7326,791,71,429,9996
7327,310,46,690,7162
7328,629,74,802,1067
7329,636,10,809,9864
7330,819,97,236,9360
7331,675,82,293,149
7332,756,6,802,4759
7333,347,53,252,4004
7334,286,27,383,1606
7335,38,81,43,4891
7336,440,53,857,7322
7337,400,51,814,6536
7338,5,11,966,8818
7339,977,12,618,3543
7340,387,27,661,5304
7341,698,85,745,7374
7342,33,3,405,5655
7343,95,80,670,6321
7344,315,20,587,7258
7345,190,54,40,388
7346,573,25,717,389
7347,125,10,37,438
7348,817,3,681,6566
7349,396,97,526,7692
7350,735,54,382,1790
7351,39,65,254,1363
7352,403,44,564,1151
7353,348,96,731,7391
7354,192,81,39,5380
7355,399,38,619,1373
7356,374,3,146,278
7357,700,30,954,3324
7358,366,85,880,6237
7359,736,62,859,6362
7360,141,39,16,9812
7361,362,45,675,7567
7362,538,83,774,9375
7363,481,96,164,2959
7364,976,87,510,9410
7365,84,83,627,7587
7366,243,32,502,5804
7367,384,30,7,669
7368,161,11,965,4773
7369,214,25,82,1984
7370,645,79,753,4353
7371,549,80,94,8102
7372,496,64,732,7211
7373,315,84,936,1494
7374,620,29,497,7737
7375,779,72,388,3782
7376,220,79,333,6930
7377,470,46,315,4287
7378,436,48,316,1593
7379,217,46,882,804
7380,847,1,465,2568
7381,542,81,385,140
7382,619,7,208,9786
7383,207,82,934,9314
7384,102,50,115,6223
7385,905,53,377,7747
7386,748,1,362,1615
7387,686,83,248,7826
7388,794,85,675,8766
7389,736,63,180,2516
7390,476,57,544,6235
7391,712,23,936,2253
7392,399,20,986,6651
7393,214,11,544,1906
7394,778,26,170,6898
7395,278,42,203,7246
7396,198,83,783,5771
7397,163,29,721,8360
7398,497,56,186,8827
7399,187,45,366,7860
7400,749,6,282,9125
7401,765,72,94,7126
7402,939,22,706,3410
7403,325,5,644,7848
7404,983,84,820,7331
7405,996,33,294,9707
7406,238,54,38,457
7407,538,96,213,6179
7408,997,53,766,7434
7409,300,72,397,5458
7410,953,67,391,7318
7411,589,42,349,2137
7412,788,40,384,7668
7413,840,28,173,7859
7414,717,22,34,7600
7415,858,80,783,3832
7416,652,70,431,2222
7417,665,33,908,7854
7418,145,14,126,1104
7419,592,50,819,8912
7420,807,39,817,5421
7421,963,9,775,5628
7422,103,50,447,9683
7423,311,61,888,5120
7424,44,23,889,4142
7425,775,51,541,4300
7426,902,50,707,6798
7427,36,59,458,8421
7428,742,41,506,5576
7429,607,84,45,8741
7430,477,69,49,8989
7431,285,66,841,3718
7432,710,32,854,8877
7433,629,71,426,4873
7434,856,30,252,3199
7435,185,95,38,6482
7436,552,5,993,329
7437,597,45,792,6348
7438,143,5,91,7553
7439,467,11,232,6234
7440,379,48,423,2320
7441,517,7,976,4468
7442,742,84,661,9322
7443,343,78,840,1349
7444,484,15,840,8633
7445,21,47,717,9365
7446,125,53,886,1865
7447,322,8,19,4283
7448,445,41,982,2966
7449,392,96,876,6360
7450,60,91,506,5961
7451,260,88,855,8291
7452,963,3,752,7657
7453,930,100,831,4507
7454,880,67,141,8325
7455,831,100,706,8954
7456,913,67,90,5554
7457,701,4,656,1134
7458,991,65,828,834
7459,243,32,877,3889
7460,644,52,286,6803
7461,837,16,745,6859
7462,750,86,983,9576
7463,380,83,299,1678
7464,994,20,746,7274
7465,144,57,401,9820
7466,569,31,200,9801
7467,567,88,79,429
7468,37,51,905,8393
7469,496,8,654,242
7470,384,98,703,4556
7471,735,37,349,5420
7472,233,94,366,6627
7473,861,69,236,8938
7474,610,47,9,4256
7475,569,65,941,5467
7476,649,8,840,3672
7477,155,68,787,224
7478,607,12,895,1414
7479,946,13,198,3176
7480,279,76,867,6008
7481,909,25,519,4104
7482,975,47,191,7245
7483,992,47,835,2626
7484,208,55,295,5460
7485,655,42,561,8805
7486,79,3,199,3373
7487,365,28,927,9079
7488,610,2,463,4763
7489,386,59,696,155
7490,895,95,338,5092
7491,852,58,618,7344
7492,367,91,915,7111
7493,106,62,775,3491
7494,836,95,153,164
7495,451,61,773,6234
7496,525,42,15,5551
7497,781,16,237,8733
7498,226,87,259,2941
7499,152,72,377,2881
7500,909,8,353,6225
7501,684,80,649,5394
7502,3,15,979,1366
7503,235,11,352,8377
7504,132,57,837,299
7505,521,55,581,9123
7506,27,84,335,8474
7507,414,54,70,6450
7508,814,80,922,9731
7509,643,90,12,1013
7510,210,91,700,8344
7511,436,54,732,1515
7512,327,56,282,2427
7513,382,43,237,6793
7514,941,7,732,9597
7515,426,50,459,9318
7516,864,2,765,1065
7517,937,80,429,7659
7518,715,59,31,5629
7519,576,18,388,6123
7520,97,22,603,8482
7521,950,87,141,20
7522,574,8,799,3701
7523,649,62,230,3492
7524,151,69,465,5392
7525,476,28,242,8933
7526,29,54,991,2794
7527,240,13,508,2464
7528,202,13,159,1871
7529,564,90,985,4357
7530,551,76,85,6720
7531,529,64,183,2801
7532,977,37,142,5911
7533,367,4,553,5341
7534,348,24,112,54
7535,876,77,70,8838
7536,568,79,151,7995
7537,549,51,178,3527
7538,868,37,456,2155
7539,471,67,964,4874
7540,928,35,251,9736
7541,492,31,955,9101
7542,340,30,585,1848
7543,361,95,822,5892
7544,785,33,352,6906
7545,500,84,50,8770
7546,962,79,405,8298
7547,932,41,362,9454
7548,162,8,973,5001
7549,931,16,734,9895
7550,39,69,619,4269
7551,7,4,177,3663
7552,22,92,925,5374
7553,644,10,887,5905
7554,721,31,698,3636
7555,521,58,549,3925
7556,959,17,810,2226
7557,489,51,424,296
7558,558,67,398,9992
7559,663,28,79,2087
7560,238,38,2,369
7561,593,58,248,5223
7562,734,74,878,1699
7563,214,72,49,2968
7564,445,18,202,7521
7565,548,37,365,5712
7566,543,18,151,2100
7567,81,51,754,4586
7568,327,5,986,3071
7569,247,93,135,9510
7570,457,32,845,4280
7571,861,60,548,8766
7572,520,60,514,4290
7573,811,35,823,5875
7574,12,44,672,2954
7575,344,45,809,191
7576,378,67,512,3913
7577,785,58,589,278
7578,823,29,76,8026
7579,327,56,71,4172
7580,799,84,73,9549
7581,105,71,873,6859
7582,342,68,288,8502
7583,298,11,457,4548
7584,148,71,888,6019
7585,721,34,922,3869
7586,231,60,104,2823
7587,933,48,190,9868
7588,685,3,677,2489
7589,756,19,190,564
7590,830,38,398,2450
7591,30,49,71,2249
7592,991,55,502,2231
7593,148,81,907,6140
7594,513,86,54,4764
7595,845,36,346,188
7596,543,27,45,9240
7597,637,52,873,9924
7598,345,59,756,5841
7599,185,84,33,5674
7600,336,54,985,856
7601,138,87,253,213
7602,160,77,954,9800
7603,592,75,194,274
7604,472,38,528,996
7605,591,50,723,5383
7606,59,85,887,1144
7607,676,33,254,3865
7608,252,63,765,6820
7609,234,70,350,1145
7610,77,98,773,5373
7611,760,99,748,655
7612,31,69,179,6163
7613,213,3,13,1904
7614,743,35,712,4723
7615,296,97,775,5349
7616,73,82,373,6121
7617,449,76,667,6949
7618,687,45,357,3936
7619,573,92,875,5369
7620,252,8,726,1580
7621,637,39,210,5196
7622,181,84,999,3409
7623,513,77,924,1072
7624,16,54,630,6030
7625,577,11,442,7732
7626,287,87,6,2704
7627,226,32,224,8864
7628,839,82,14,5460
7629,227,44,875,2642
7630,863,93,21,4960
7631,92,33,636,5438
7632,722,55,2,6677
7633,45,87,413,4082
7634,804,46,730,9068
7635,113,33,645,5027
7636,218,33,153,4264
7637,147,43,599,3187
7638,758,89,976,7141
7639,401,62,101,8133
7640,850,44,895,958
7641,636,66,293,9096
7642,664,83,318,5147
7643,347,53,587,2595
7644,296,100,844,4667
7645,804,36,373,3233
7646,929,17,113,3966
7647,548,5,339,1098
7648,941,14,466,5983
7649,421,21,607,7150
7650,968,48,378,7130
7651,772,65,236,3323
7652,420,8,143,7613
7653,341,22,652,1390
7654,216,61,399,7613
7655,790,2,377,1647
7656,187,45,171,4441
7657,630,56,272,9449
7658,275,71,821,6635
7659,744,3,643,3389
7660,82,61,809,7316
7661,712,56,807,9637
7662,584,58,237,6506
7663,519,30,811,5535
7664,497,23,701,1826
7665,312,37,138,9751
7666,66,78,369,1138
7667,936,37,163,4169
7668,387,98,967,5986
7669,883,24,826,5772
7670,696,100,666,5072
7671,507,88,769,3718
7672,656,74,963,4754
7673,935,66,551,2178
7674,419,41,492,366
7675,75,77,168,3901
7676,177,44,817,7210
7677,754,87,598,9583
7678,188,70,306,5160
7679,600,38,697,3816
7680,25,70,217,6818
7681,953,25,534,8738
7682,98,68,958,5851
7683,239,40,126,2579
7684,216,64,372,9161
7685,681,56,456,5542
7686,935,5,346,9125
7687,732,46,942,1430
7688,233,15,57,6631
7689,643,75,707,7436
7690,889,66,175,5080
7691,368,38,49,1986
7692,55,89,631,969
7693,338,36,307,9839
7694,23,48,353,715
7695,193,98,632,5439
7696,683,56,975,8753
7697,683,73,36,3789
7698,787,79,45,3023
7699,434,30,374,188
7700,554,50,432,3918
7701,516,71,126,9241
7702,935,15,853,7458
7703,163,95,586,1707
7704,431,45,384,9457
7705,341,30,518,6200
7706,339,99,984,2958
7707,887,49,718,8688
7708,387,72,887,3500
7709,492,81,378,679
7710,985,13,90,6435
7711,992,43,172,3546
7712,873,42,12,5665
7713,702,65,669,7008
7714,449,52,366,8964
7715,40,39,440,4149
7716,365,66,649,2555
7717,593,12,427,1462
7718,894,68,142,4924
7719,309,88,153,446
7720,816,72,643,4670
7721,552,73,477,2761
7722,898,5,779,9058
7723,304,59,258,8909
7724,671,83,494,4820
7725,332,49,751,522
7726,788,81,856,9389
7727,564,63,203,7171
7728,566,99,541,2198
7729,289,55,682,7792
7730,633,12,171,2863
7731,805,66,699,9277
7732,254,100,698,8769
7733,432,92,73,5744
7734,486,76,788,7132
7735,129,13,932,8999
7736,192,88,192,867
7737,717,90,565,8459
7738,639,59,960,193
7739,641,69,628,970
7740,49,21,352,9256
7741,258,46,16,2198
7742,973,17,985,8387
7743,444,17,730,7283
7744,213,49,519,4775
7745,830,61,682,8475
7746,209,92,871,3852
7747,491,60,454,1949
7748,783,72,477,2655
7749,633,46,69,800
7750,535,14,163,2816
7751,631,61,992,383
7752,504,16,226,1069
7753,792,24,338,4331
7754,169,25,547,4928
7755,250,89,978,1275
7756,207,8,151,4715
7757,764,58,855,8847
7758,345,13,27,3453
7759,75,14,72,2506
7760,433,6,695,1041
7761,268,89,420,7851
7762,82,19,108,5790
7763,347,67,467,8750
7764,550,32,602,2961
7765,451,22,659,1387
7766,263,39,497,3654
7767,391,35,90,7071
7768,108,88,726,729
7769,164,40,247,9535
7770,933,24,523,3384
7771,22,68,573,6617
7772,848,97,257,1661
7773,226,33,172,7721
7774,828,70,96,9741
7775,315,77,813,6552
7776,965,25,580,6905
7777,913,31,696,3702
7778,700,54,956,9907
7779,187,15,915,3361
7780,39,12,401,6269
7781,570,67,727,6501
7782,425,84,289,8448
7783,62,8,145,5744
7784,574,29,939,7761
7785,413,57,906,5020
7786,337,22,783,1994
7787,207,34,786,246
7788,225,30,28,9978
7789,388,15,166,4198
7790,574,96,417,3905
7791,102,54,628,1324
7792,555,30,274,5287
7793,293,20,307,4281
7794,467,71,779,850
7795,847,94,789,8428
7796,764,3,748,6770
7797,370,59,498,5033
7798,961,67,541,9803
7799,532,85,408,5481
7800,538,60,163,6778
7801,484,72,725,3087
7802,487,45,281,6230
7803,114,93,164,9790
7804,753,16,809,7243
7805,407,41,345,2162
7806,957,33,278,5844
7807,483,84,644,6977
7808,791,15,479,6538
7809,831,10,29,6165
7810,393,82,35,6970
7811,232,42,92,641
7812,734,70,515,3939
7813,67,79,725,6547
7814,486,46,470,1252
7815,99,8,144,5633
7816,618,67,152,6638
7817,773,54,808,2666
7818,667,26,826,6706
7819,547,15,478,8805
7820,363,59,438,2531
7821,629,66,8,9495
7822,115,6,197,9901
7823,934,6,706,7756
7824,611,85,836,4603
7825,150,47,925,7727
7826,52,58,757,4654
7827,465,36,564,8193
7828,688,57,466,7296
7829,988,13,387,8596
7830,156,33,462,6651
7831,990,32,753,6641
7832,50,27,492,9013
7833,649,34,241,3535
7834,577,34,762,2123
7835,362,29,128,1199
7836,808,57,602,9720
7837,933,27,421,9755
7838,846,93,536,4471
7839,153,99,760,7470
7840,876,6,658,2653
7841,714,95,942,4654
7842,453,64,704,6092
7843,587,98,430,6022
7844,643,25,252,7285
7845,351,11,84,138
7846,515,47,310,8387
7847,537,61,335,3132
7848,363,50,601,4462
7849,340,37,958,3976
7850,937,38,71,1225
7851,449,16,686,2421
7852,196,82,457,9783
7853,890,73,849,1618
7854,208,70,676,5670
7855,447,40,100,4580
7856,365,35,333,5977
7857,456,19,911,5492
7858,835,42,464,4250
7859,680,10,239,7322
7860,557,29,993,5470
7861,8,26,171,4043
7862,256,79,697,848
7863,814,76,380,6700
7864,678,9,158,2914
7865,515,37,216,7225
7866,789,22,673,4415
7867,943,19,156,3222
7868,476,76,587,2854
7869,161,95,46,1813
7870,987,34,30,2885
7871,856,17,622,9443
7872,401,36,817,9368
7873,935,67,349,7365
7874,784,73,988,8976
7875,83,1,150,2174
7876,969,95,467,2347
7877,880,44,488,8992
7878,494,44,90,704
